race_wa,age_1985,gender,free_lunch,class_size,read_score,math_score,list_score,school_id,treatment,test_score,percentile
TRUE,5,MALE,NON-FREE LUNCH,24,408,520,545,259915,REGULAR CLASS,1473,0.586895585143658
TRUE,5,MALE,NON-FREE LUNCH,24,397,429,536,208503,REGULAR CLASS,1362,0.159425367904695
TRUE,5,FEMALE,NON-FREE LUNCH,22,427,459,554,208501,REGULAR + AIDE CLASS,1440,0.453573931324457
TRUE,5,MALE,FREE LUNCH,25,403,434,498,166203,REGULAR CLASS,1335,0.0911002102312544
TRUE,5,FEMALE,NON-FREE LUNCH,23,437,520,536,230612,REGULAR CLASS,1493,0.66573230553609
TRUE,5,FEMALE,FREE LUNCH,24,421,468,494,193423,REGULAR CLASS,1383,0.229677645409951
TRUE,5,FEMALE,NON-FREE LUNCH,24,460,528,560,215533,REGULAR CLASS,1548,0.823405746320953
TRUE,5,FEMALE,NON-FREE LUNCH,23,455,494,549,215533,REGULAR CLASS,1498,0.684302733006307
FALSE,5,MALE,FREE LUNCH,24,400,439,520,215533,REGULAR CLASS,1359,0.149264190609671
TRUE,5,MALE,NON-FREE LUNCH,17,495,602,565,215533,SMALL CLASS,1662,0.965662228451296
FALSE,5,MALE,FREE LUNCH,20,453,513,524,193422,REGULAR + AIDE CLASS,1490,0.654344779257183
TRUE,5,FEMALE,NON-FREE LUNCH,23,455,559,571,215533,REGULAR + AIDE CLASS,1585,0.891205325858444
TRUE,5,FEMALE,FREE LUNCH,22,467,506,554,193422,REGULAR CLASS,1527,0.771198318149965
TRUE,5,MALE,NON-FREE LUNCH,24,437,478,554,215533,REGULAR + AIDE CLASS,1469,0.568149964961458
TRUE,5,FEMALE,NON-FREE LUNCH,22,421,506,532,193423,REGULAR + AIDE CLASS,1459,0.526804484933427
TRUE,5,MALE,NON-FREE LUNCH,24,463,513,571,193423,REGULAR CLASS,1547,0.821829011913104
TRUE,5,FEMALE,NON-FREE LUNCH,22,414,500,560,193423,REGULAR + AIDE CLASS,1474,0.59250175192712
TRUE,5,MALE,NON-FREE LUNCH,23,467,547,586,215533,REGULAR + AIDE CLASS,1600,0.912929222144359
TRUE,5,FEMALE,NON-FREE LUNCH,22,465,536,571,193422,REGULAR CLASS,1572,0.86895585143658
TRUE,5,FEMALE,NON-FREE LUNCH,22,463,478,545,170295,REGULAR + AIDE CLASS,1486,0.639103013314646
TRUE,5,MALE,NON-FREE LUNCH,24,467,489,554,215533,REGULAR + AIDE CLASS,1510,0.721443587946741
TRUE,5,MALE,NON-FREE LUNCH,23,461,536,571,230612,REGULAR CLASS,1568,0.862123335669236
TRUE,5,FEMALE,NON-FREE LUNCH,23,474,559,565,215533,REGULAR CLASS,1598,0.910476524176594
TRUE,6,FEMALE,FREE LUNCH,17,445,513,516,193423,SMALL CLASS,1474,0.59250175192712
FALSE,5,FEMALE,NON-FREE LUNCH,25,397,399,470,180344,REGULAR CLASS,1266,0.00928521373510862
FALSE,5,MALE,NON-FREE LUNCH,27,416,478,505,159171,REGULAR + AIDE CLASS,1399,0.286615276804485
FALSE,5,MALE,FREE LUNCH,27,418,500,532,159171,REGULAR + AIDE CLASS,1450,0.491765942536791
TRUE,5,FEMALE,NON-FREE LUNCH,22,402,454,512,244831,REGULAR CLASS,1368,0.178871758934828
TRUE,5,MALE,NON-FREE LUNCH,23,448,513,540,230612,REGULAR CLASS,1501,0.693237561317449
FALSE,5,FEMALE,FREE LUNCH,22,456,536,554,201449,REGULAR + AIDE CLASS,1546,0.819901892081289
TRUE,5,FEMALE,NON-FREE LUNCH,16,451,536,554,180344,SMALL CLASS,1541,0.808864751226349
TRUE,5,FEMALE,FREE LUNCH,16,437,559,545,193423,SMALL CLASS,1541,0.808864751226349
FALSE,5,FEMALE,FREE LUNCH,22,465,494,528,159171,REGULAR CLASS,1487,0.643482831114226
TRUE,5,MALE,NON-FREE LUNCH,16,419,459,520,228606,SMALL CLASS,1398,0.283111422564821
FALSE,5,MALE,NON-FREE LUNCH,21,397,439,512,221571,REGULAR CLASS,1348,0.122109320252278
TRUE,5,FEMALE,NON-FREE LUNCH,19,407,449,509,221574,REGULAR CLASS,1365,0.170112123335669
TRUE,5,FEMALE,NON-FREE LUNCH,16,419,484,532,221571,SMALL CLASS,1435,0.43114926419061
TRUE,5,FEMALE,NON-FREE LUNCH,20,442,459,554,221574,REGULAR + AIDE CLASS,1455,0.510161177295025
TRUE,5,MALE,NON-FREE LUNCH,23,384,375,520,221571,REGULAR + AIDE CLASS,1279,0.0168185003503854
TRUE,5,MALE,NON-FREE LUNCH,12,440,520,536,221574,SMALL CLASS,1496,0.676419060967064
TRUE,5,FEMALE,NON-FREE LUNCH,15,408,429,512,221571,SMALL CLASS,1349,0.123861247372109
FALSE,5,FEMALE,NON-FREE LUNCH,25,433,439,545,166203,REGULAR CLASS,1417,0.349334267694464
TRUE,5,MALE,NON-FREE LUNCH,15,410,412,528,221571,SMALL CLASS,1350,0.126313945339874
TRUE,5,MALE,FREE LUNCH,21,391,399,509,221571,REGULAR CLASS,1299,0.0348633496846531
TRUE,5,MALE,NON-FREE LUNCH,13,414,434,516,221574,SMALL CLASS,1364,0.165381920112123
TRUE,5,MALE,FREE LUNCH,12,450,494,565,212522,SMALL CLASS,1509,0.716362999299229
TRUE,5,FEMALE,NON-FREE LUNCH,22,442,547,554,225585,REGULAR CLASS,1543,0.812368605466013
TRUE,5,FEMALE,FREE LUNCH,21,436,484,540,164198,REGULAR + AIDE CLASS,1460,0.531709880868956
TRUE,5,FEMALE,FREE LUNCH,21,418,489,536,225585,REGULAR + AIDE CLASS,1443,0.464260686755431
TRUE,5,MALE,NON-FREE LUNCH,23,405,459,520,225585,REGULAR CLASS,1384,0.232831114225648
TRUE,5,MALE,NON-FREE LUNCH,24,450,468,586,228606,REGULAR CLASS,1504,0.700946040644709
TRUE,5,MALE,NON-FREE LUNCH,25,421,434,536,228606,REGULAR + AIDE CLASS,1391,0.257883672039243
TRUE,5,FEMALE,NON-FREE LUNCH,16,456,547,607,228606,SMALL CLASS,1610,0.924491941135249
TRUE,5,MALE,FREE LUNCH,23,408,423,470,231616,REGULAR + AIDE CLASS,1301,0.0380168185003504
TRUE,5,FEMALE,FREE LUNCH,23,443,494,528,231616,REGULAR + AIDE CLASS,1465,0.553258584442887
TRUE,5,MALE,FREE LUNCH,21,419,439,516,231616,REGULAR CLASS,1374,0.197091800981079
TRUE,5,FEMALE,FREE LUNCH,14,447,559,554,231616,SMALL CLASS,1560,0.84635599159075
TRUE,5,FEMALE,NON-FREE LUNCH,20,416,459,512,162184,REGULAR CLASS,1387,0.243693062368605
TRUE,5,MALE,FREE LUNCH,14,431,478,532,231616,SMALL CLASS,1441,0.456552207428171
TRUE,5,FEMALE,FREE LUNCH,21,436,473,524,231616,REGULAR CLASS,1433,0.422389628591451
TRUE,5,MALE,NON-FREE LUNCH,23,443,506,545,231616,REGULAR + AIDE CLASS,1494,0.66958654519972
TRUE,5,MALE,FREE LUNCH,22,425,500,516,230612,REGULAR + AIDE CLASS,1441,0.456552207428171
TRUE,5,MALE,FREE LUNCH,12,403,429,520,162184,SMALL CLASS,1352,0.130868955851437
TRUE,5,MALE,NON-FREE LUNCH,22,510,626,622,261927,REGULAR + AIDE CLASS,1758,0.993342676944639
TRUE,5,FEMALE,FREE LUNCH,20,433,528,565,162184,REGULAR CLASS,1526,0.766818500350385
TRUE,5,FEMALE,NON-FREE LUNCH,16,431,506,520,261927,SMALL CLASS,1457,0.517344078486335
TRUE,5,FEMALE,NON-FREE LUNCH,23,532,559,586,261927,REGULAR CLASS,1677,0.973370707778556
TRUE,5,MALE,FREE LUNCH,12,443,484,560,162184,SMALL CLASS,1487,0.643482831114226
TRUE,5,FEMALE,NON-FREE LUNCH,16,427,520,571,261927,SMALL CLASS,1518,0.744218640504555
TRUE,5,MALE,NON-FREE LUNCH,23,413,489,578,261927,REGULAR CLASS,1480,0.617554309740715
TRUE,5,FEMALE,FREE LUNCH,23,445,500,549,234628,REGULAR + AIDE CLASS,1494,0.66958654519972
TRUE,5,MALE,FREE LUNCH,24,428,528,571,234628,REGULAR + AIDE CLASS,1527,0.771198318149965
TRUE,5,FEMALE,FREE LUNCH,23,413,454,516,234628,REGULAR + AIDE CLASS,1383,0.229677645409951
TRUE,5,FEMALE,FREE LUNCH,22,416,500,524,234628,REGULAR CLASS,1440,0.453573931324457
TRUE,5,MALE,NON-FREE LUNCH,16,470,602,607,234628,SMALL CLASS,1679,0.974421864050455
TRUE,5,FEMALE,FREE LUNCH,23,413,459,520,234628,REGULAR + AIDE CLASS,1392,0.262438682550806
TRUE,5,FEMALE,NON-FREE LUNCH,19,448,513,545,165199,REGULAR CLASS,1506,0.70812894183602
FALSE,5,FEMALE,NON-FREE LUNCH,17,407,459,549,218562,REGULAR CLASS,1415,0.342326559215137
TRUE,5,MALE,NON-FREE LUNCH,22,433,484,532,216536,REGULAR CLASS,1449,0.486510161177295
TRUE,5,MALE,NON-FREE LUNCH,24,439,536,578,205488,REGULAR CLASS,1553,0.832165381920112
FALSE,5,MALE,NON-FREE LUNCH,23,439,576,554,244839,REGULAR + AIDE CLASS,1569,0.864225648213034
FALSE,5,FEMALE,NON-FREE LUNCH,21,463,528,494,244727,REGULAR + AIDE CLASS,1485,0.634723195515067
TRUE,5,MALE,NON-FREE LUNCH,23,427,513,536,244745,REGULAR CLASS,1476,0.600735809390329
FALSE,5,FEMALE,FREE LUNCH,13,413,506,461,244764,SMALL CLASS,1380,0.21916608269096
TRUE,5,MALE,NON-FREE LUNCH,22,448,528,578,244818,REGULAR + AIDE CLASS,1554,0.834968465311843
FALSE,5,FEMALE,FREE LUNCH,23,421,468,516,244776,REGULAR CLASS,1405,0.309740714786265
TRUE,5,MALE,NON-FREE LUNCH,27,453,506,520,244831,REGULAR + AIDE CLASS,1479,0.614576033637001
FALSE,5,FEMALE,FREE LUNCH,27,439,484,516,244697,REGULAR + AIDE CLASS,1439,0.449018920812894
FALSE,5,FEMALE,FREE LUNCH,17,436,478,516,244728,REGULAR CLASS,1430,0.40749824807288
FALSE,5,FEMALE,FREE LUNCH,26,425,528,536,244774,REGULAR + AIDE CLASS,1489,0.650490539593553
FALSE,5,MALE,FREE LUNCH,27,418,449,494,244697,REGULAR + AIDE CLASS,1361,0.156096706377015
FALSE,5,MALE,FREE LUNCH,24,402,423,490,244818,REGULAR CLASS,1315,0.0564120532585844
FALSE,5,MALE,NON-FREE LUNCH,15,421,489,540,244776,SMALL CLASS,1450,0.491765942536791
FALSE,5,FEMALE,FREE LUNCH,15,411,454,528,244839,SMALL CLASS,1393,0.266117729502453
FALSE,5,FEMALE,FREE LUNCH,23,448,439,501,244776,REGULAR CLASS,1388,0.24614576033637
FALSE,5,MALE,FREE LUNCH,24,416,444,501,244818,REGULAR CLASS,1361,0.156096706377015
TRUE,5,FEMALE,NON-FREE LUNCH,27,447,559,536,244831,REGULAR + AIDE CLASS,1542,0.810791871058164
FALSE,5,FEMALE,FREE LUNCH,26,470,463,578,244806,REGULAR CLASS,1511,0.724772249474422
FALSE,5,FEMALE,NON-FREE LUNCH,22,445,478,586,244755,REGULAR + AIDE CLASS,1509,0.716362999299229
FALSE,5,FEMALE,NON-FREE LUNCH,14,421,444,516,244799,SMALL CLASS,1381,0.222669936930624
FALSE,5,MALE,FREE LUNCH,28,443,484,501,244745,REGULAR + AIDE CLASS,1428,0.397337070777856
FALSE,5,FEMALE,NON-FREE LUNCH,22,424,468,536,244818,REGULAR + AIDE CLASS,1428,0.397337070777856
FALSE,5,FEMALE,FREE LUNCH,20,430,489,520,244728,REGULAR + AIDE CLASS,1439,0.449018920812894
TRUE,5,MALE,NON-FREE LUNCH,23,522,459,536,203452,REGULAR + AIDE CLASS,1517,0.741941135248774
FALSE,5,FEMALE,FREE LUNCH,22,456,576,554,244755,REGULAR CLASS,1586,0.89208128941836
FALSE,5,MALE,NON-FREE LUNCH,25,461,536,524,244806,REGULAR + AIDE CLASS,1521,0.75332866152768
FALSE,5,MALE,FREE LUNCH,26,436,489,520,244774,REGULAR + AIDE CLASS,1445,0.472669936930624
FALSE,5,FEMALE,FREE LUNCH,12,408,449,498,244796,SMALL CLASS,1355,0.139628591450596
FALSE,5,MALE,FREE LUNCH,23,428,444,505,244776,REGULAR + AIDE CLASS,1377,0.210581639803784
TRUE,5,MALE,NON-FREE LUNCH,16,451,489,512,180344,SMALL CLASS,1452,0.498948843728101
FALSE,5,FEMALE,FREE LUNCH,20,400,418,457,252885,REGULAR CLASS,1275,0.0129642606867554
TRUE,5,FEMALE,FREE LUNCH,17,434,520,578,216536,SMALL CLASS,1532,0.786615276804485
FALSE,5,FEMALE,FREE LUNCH,20,414,454,516,252885,REGULAR CLASS,1384,0.232831114225648
TRUE,5,FEMALE,FREE LUNCH,24,436,494,586,257899,REGULAR CLASS,1516,0.738787666433076
TRUE,5,MALE,FREE LUNCH,21,456,468,554,257905,REGULAR + AIDE CLASS,1478,0.610021023125438
TRUE,5,MALE,NON-FREE LUNCH,14,424,463,505,259915,SMALL CLASS,1392,0.262438682550806
TRUE,5,MALE,NON-FREE LUNCH,24,428,468,540,257899,REGULAR CLASS,1436,0.434828311142257
TRUE,5,FEMALE,NON-FREE LUNCH,25,431,478,540,228606,REGULAR + AIDE CLASS,1449,0.486510161177295
TRUE,5,FEMALE,NON-FREE LUNCH,23,436,449,540,123056,REGULAR + AIDE CLASS,1425,0.3843728100911
TRUE,5,MALE,NON-FREE LUNCH,21,456,449,536,257905,REGULAR + AIDE CLASS,1441,0.456552207428171
TRUE,5,MALE,NON-FREE LUNCH,23,436,520,554,257899,REGULAR + AIDE CLASS,1510,0.721443587946741
TRUE,5,MALE,NON-FREE LUNCH,17,430,500,607,257899,SMALL CLASS,1537,0.798878766643308
TRUE,5,MALE,NON-FREE LUNCH,18,425,506,549,253888,REGULAR + AIDE CLASS,1480,0.617554309740715
TRUE,5,FEMALE,NON-FREE LUNCH,24,439,536,549,257899,REGULAR CLASS,1524,0.761737911702873
TRUE,5,FEMALE,FREE LUNCH,17,439,459,532,203452,SMALL CLASS,1430,0.40749824807288
TRUE,5,FEMALE,FREE LUNCH,24,418,439,498,257899,REGULAR CLASS,1355,0.139628591450596
TRUE,5,FEMALE,NON-FREE LUNCH,13,445,459,540,257905,SMALL CLASS,1444,0.468465311843027
TRUE,5,FEMALE,FREE LUNCH,25,418,494,520,228606,REGULAR + AIDE CLASS,1432,0.417659425367905
TRUE,5,MALE,NON-FREE LUNCH,19,445,484,554,221574,REGULAR CLASS,1483,0.626313945339874
TRUE,5,FEMALE,FREE LUNCH,14,439,547,586,252885,SMALL CLASS,1572,0.86895585143658
TRUE,5,MALE,FREE LUNCH,20,458,484,595,252885,REGULAR CLASS,1537,0.798878766643308
TRUE,5,FEMALE,FREE LUNCH,23,425,547,520,212522,REGULAR + AIDE CLASS,1492,0.661177295024527
TRUE,5,FEMALE,FREE LUNCH,19,419,444,509,112038,REGULAR + AIDE CLASS,1372,0.191135248773651
FALSE,5,FEMALE,FREE LUNCH,19,398,429,498,112038,REGULAR + AIDE CLASS,1325,0.0721793973370708
TRUE,5,MALE,FREE LUNCH,19,405,468,512,112038,REGULAR + AIDE CLASS,1385,0.237210932025228
TRUE,5,FEMALE,FREE LUNCH,16,402,463,520,112038,SMALL CLASS,1385,0.237210932025228
TRUE,5,MALE,NON-FREE LUNCH,24,436,513,528,128076,REGULAR + AIDE CLASS,1477,0.605115627189909
TRUE,5,MALE,NON-FREE LUNCH,23,424,468,540,128076,REGULAR CLASS,1432,0.417659425367905
TRUE,5,MALE,FREE LUNCH,18,427,463,532,128068,REGULAR CLASS,1422,0.371233356692362
TRUE,5,FEMALE,NON-FREE LUNCH,23,450,473,554,128076,REGULAR CLASS,1477,0.605115627189909
TRUE,5,MALE,NON-FREE LUNCH,17,410,473,540,130085,SMALL CLASS,1423,0.375963559915908
TRUE,5,FEMALE,NON-FREE LUNCH,23,445,468,565,128076,REGULAR CLASS,1478,0.610021023125438
TRUE,5,FEMALE,FREE LUNCH,22,518,602,586,159171,REGULAR CLASS,1706,0.982480728801682
TRUE,5,FEMALE,NON-FREE LUNCH,22,434,520,549,161183,REGULAR CLASS,1503,0.698142957252978
TRUE,5,MALE,NON-FREE LUNCH,17,433,484,520,161176,SMALL CLASS,1437,0.439208128941836
TRUE,5,MALE,FREE LUNCH,21,411,449,516,161183,REGULAR + AIDE CLASS,1376,0.205325858444289
TRUE,5,FEMALE,FREE LUNCH,23,451,494,524,161183,REGULAR + AIDE CLASS,1469,0.568149964961458
TRUE,5,FEMALE,FREE LUNCH,14,448,473,494,161183,SMALL CLASS,1415,0.342326559215137
TRUE,5,FEMALE,NON-FREE LUNCH,22,465,576,549,161183,REGULAR CLASS,1590,0.897512263489839
TRUE,5,MALE,FREE LUNCH,14,474,602,607,161183,SMALL CLASS,1683,0.975998598458304
TRUE,5,MALE,FREE LUNCH,16,410,449,520,166203,SMALL CLASS,1379,0.215487035739313
TRUE,5,FEMALE,NON-FREE LUNCH,19,440,536,540,165199,REGULAR CLASS,1516,0.738787666433076
TRUE,5,MALE,NON-FREE LUNCH,21,425,449,536,164198,REGULAR CLASS,1410,0.324281709880869
TRUE,5,MALE,FREE LUNCH,19,400,392,490,112038,REGULAR CLASS,1282,0.0180448493342677
TRUE,5,MALE,FREE LUNCH,13,463,506,578,164198,SMALL CLASS,1547,0.821829011913104
TRUE,5,FEMALE,NON-FREE LUNCH,21,434,513,554,164198,REGULAR + AIDE CLASS,1501,0.693237561317449
TRUE,5,MALE,NON-FREE LUNCH,15,397,423,536,166203,SMALL CLASS,1356,0.142782060266293
FALSE,5,MALE,FREE LUNCH,23,436,547,549,205492,REGULAR CLASS,1532,0.786615276804485
TRUE,5,FEMALE,NON-FREE LUNCH,21,440,536,549,166203,REGULAR + AIDE CLASS,1525,0.765066573230554
TRUE,5,MALE,NON-FREE LUNCH,21,436,444,549,164198,REGULAR CLASS,1429,0.402417659425368
TRUE,5,MALE,NON-FREE LUNCH,24,422,463,549,168211,REGULAR CLASS,1434,0.426068675543097
TRUE,5,FEMALE,NON-FREE LUNCH,23,433,484,540,168214,REGULAR + AIDE CLASS,1457,0.517344078486335
TRUE,5,MALE,NON-FREE LUNCH,22,443,536,545,168214,REGULAR CLASS,1524,0.761737911702873
TRUE,5,FEMALE,FREE LUNCH,24,442,520,565,168211,REGULAR + AIDE CLASS,1527,0.771198318149965
TRUE,5,FEMALE,NON-FREE LUNCH,23,463,576,595,168214,REGULAR + AIDE CLASS,1634,0.948318149964961
TRUE,5,FEMALE,FREE LUNCH,23,418,513,540,168211,REGULAR + AIDE CLASS,1471,0.577785564120533
TRUE,5,FEMALE,FREE LUNCH,23,422,459,536,168211,REGULAR + AIDE CLASS,1417,0.349334267694464
TRUE,5,FEMALE,NON-FREE LUNCH,23,436,478,524,168214,REGULAR + AIDE CLASS,1438,0.444463910301332
TRUE,5,MALE,NON-FREE LUNCH,22,419,489,545,234628,REGULAR CLASS,1453,0.502102312543798
TRUE,5,MALE,NON-FREE LUNCH,24,376,423,501,261927,REGULAR CLASS,1300,0.0369656622284513
TRUE,5,MALE,FREE LUNCH,23,408,434,520,168211,REGULAR + AIDE CLASS,1362,0.159425367904695
TRUE,5,MALE,FREE LUNCH,24,472,559,622,168211,REGULAR + AIDE CLASS,1653,0.962158374211633
TRUE,5,FEMALE,NON-FREE LUNCH,23,437,500,571,168211,REGULAR + AIDE CLASS,1508,0.714260686755431
TRUE,5,FEMALE,NON-FREE LUNCH,22,474,602,571,168214,REGULAR CLASS,1647,0.957252978276104
TRUE,5,MALE,NON-FREE LUNCH,22,448,559,545,168214,REGULAR CLASS,1552,0.830238262088297
TRUE,5,MALE,NON-FREE LUNCH,23,431,478,520,168214,REGULAR + AIDE CLASS,1429,0.402417659425368
TRUE,5,MALE,FREE LUNCH,24,430,468,516,168211,REGULAR CLASS,1414,0.339348283111423
TRUE,5,MALE,NON-FREE LUNCH,14,483,626,565,168214,SMALL CLASS,1674,0.971268395234758
TRUE,5,FEMALE,NON-FREE LUNCH,16,478,513,571,168211,SMALL CLASS,1562,0.851436580238262
TRUE,5,MALE,NON-FREE LUNCH,23,431,473,549,264945,REGULAR CLASS,1453,0.502102312543798
FALSE,5,MALE,FREE LUNCH,22,390,444,494,169231,REGULAR + AIDE CLASS,1328,0.0774351786965662
FALSE,5,FEMALE,NON-FREE LUNCH,15,424,444,524,169280,SMALL CLASS,1392,0.262438682550806
TRUE,5,FEMALE,NON-FREE LUNCH,17,445,500,571,169229,SMALL CLASS,1516,0.738787666433076
TRUE,5,MALE,NON-FREE LUNCH,25,439,463,571,169229,REGULAR CLASS,1473,0.586895585143658
TRUE,5,MALE,NON-FREE LUNCH,16,437,489,571,169229,SMALL CLASS,1497,0.680448493342677
TRUE,5,FEMALE,NON-FREE LUNCH,23,470,506,595,230612,REGULAR CLASS,1571,0.867379117028732
TRUE,5,MALE,NON-FREE LUNCH,14,463,528,560,262937,SMALL CLASS,1551,0.828661527680449
TRUE,5,MALE,NON-FREE LUNCH,15,431,484,505,264945,SMALL CLASS,1420,0.364225648213034
TRUE,5,FEMALE,NON-FREE LUNCH,22,460,520,549,230612,REGULAR + AIDE CLASS,1529,0.778381219341275
TRUE,5,FEMALE,NON-FREE LUNCH,15,461,506,578,169280,SMALL CLASS,1545,0.816573230553609
FALSE,5,MALE,FREE LUNCH,17,425,463,532,244728,REGULAR CLASS,1420,0.364225648213034
TRUE,5,FEMALE,FREE LUNCH,23,460,576,565,216536,REGULAR + AIDE CLASS,1601,0.914155571128241
TRUE,5,MALE,NON-FREE LUNCH,17,460,520,532,169229,SMALL CLASS,1512,0.72740014015417
TRUE,5,MALE,NON-FREE LUNCH,13,437,520,571,262937,SMALL CLASS,1528,0.775052557813595
TRUE,5,MALE,NON-FREE LUNCH,21,461,500,524,169280,REGULAR CLASS,1485,0.634723195515067
TRUE,5,FEMALE,NON-FREE LUNCH,25,411,489,528,169229,REGULAR + AIDE CLASS,1428,0.397337070777856
TRUE,5,FEMALE,NON-FREE LUNCH,22,445,478,578,216536,REGULAR CLASS,1501,0.693237561317449
TRUE,5,FEMALE,FREE LUNCH,17,470,506,540,169229,SMALL CLASS,1516,0.738787666433076
TRUE,5,FEMALE,NON-FREE LUNCH,22,445,513,586,216536,REGULAR CLASS,1544,0.815346881569727
TRUE,5,MALE,NON-FREE LUNCH,25,455,489,524,169229,REGULAR + AIDE CLASS,1468,0.563419761737912
TRUE,5,FEMALE,NON-FREE LUNCH,20,461,626,560,169219,REGULAR CLASS,1647,0.957252978276104
TRUE,5,FEMALE,NON-FREE LUNCH,24,428,506,528,264945,REGULAR + AIDE CLASS,1462,0.538892782060266
TRUE,5,MALE,NON-FREE LUNCH,22,427,500,565,169219,REGULAR + AIDE CLASS,1492,0.661177295024527
TRUE,5,FEMALE,NON-FREE LUNCH,23,407,399,512,169231,REGULAR CLASS,1318,0.0611422564821304
TRUE,5,FEMALE,NON-FREE LUNCH,22,437,520,571,169219,REGULAR + AIDE CLASS,1528,0.775052557813595
TRUE,5,MALE,NON-FREE LUNCH,13,460,506,528,169219,SMALL CLASS,1494,0.66958654519972
TRUE,5,FEMALE,NON-FREE LUNCH,22,492,547,595,173312,REGULAR + AIDE CLASS,1634,0.948318149964961
TRUE,5,FEMALE,NON-FREE LUNCH,14,487,528,536,173312,SMALL CLASS,1551,0.828661527680449
TRUE,5,FEMALE,FREE LUNCH,22,476,494,540,173312,REGULAR + AIDE CLASS,1510,0.721443587946741
TRUE,5,FEMALE,FREE LUNCH,14,485,484,554,173312,SMALL CLASS,1523,0.758934828311142
TRUE,5,FEMALE,NON-FREE LUNCH,24,419,473,536,208503,REGULAR CLASS,1428,0.397337070777856
TRUE,5,FEMALE,FREE LUNCH,14,388,405,440,231616,SMALL CLASS,1233,0.00227750525578136
TRUE,5,FEMALE,NON-FREE LUNCH,15,408,449,520,166203,SMALL CLASS,1377,0.210581639803784
TRUE,5,MALE,FREE LUNCH,21,424,494,512,166203,REGULAR + AIDE CLASS,1430,0.40749824807288
TRUE,5,MALE,NON-FREE LUNCH,27,427,489,520,180344,REGULAR + AIDE CLASS,1436,0.434828311142257
TRUE,5,MALE,FREE LUNCH,27,434,520,560,180344,REGULAR + AIDE CLASS,1514,0.731955150665732
TRUE,5,FEMALE,NON-FREE LUNCH,25,434,494,532,180344,REGULAR CLASS,1460,0.531709880868956
FALSE,5,FEMALE,FREE LUNCH,23,490,602,595,244839,REGULAR CLASS,1687,0.977575332866153
TRUE,5,MALE,NON-FREE LUNCH,24,422,484,578,208503,REGULAR CLASS,1484,0.629467414155571
TRUE,5,MALE,NON-FREE LUNCH,13,439,459,532,191411,SMALL CLASS,1430,0.40749824807288
TRUE,5,MALE,NON-FREE LUNCH,19,448,454,554,203457,REGULAR + AIDE CLASS,1456,0.514190609670638
TRUE,5,FEMALE,NON-FREE LUNCH,21,448,489,512,161183,REGULAR + AIDE CLASS,1449,0.486510161177295
TRUE,5,MALE,NON-FREE LUNCH,16,434,459,509,203457,REGULAR CLASS,1402,0.296426068675543
TRUE,5,FEMALE,FREE LUNCH,23,428,449,516,203452,REGULAR + AIDE CLASS,1393,0.266117729502453
TRUE,5,FEMALE,FREE LUNCH,23,414,423,520,203452,REGULAR + AIDE CLASS,1357,0.144709180098108
TRUE,5,MALE,NON-FREE LUNCH,21,450,484,554,203452,REGULAR CLASS,1488,0.647337070777856
TRUE,5,MALE,NON-FREE LUNCH,14,478,520,540,189382,SMALL CLASS,1538,0.801681850035039
TRUE,5,MALE,NON-FREE LUNCH,14,447,500,540,189382,SMALL CLASS,1487,0.643482831114226
TRUE,5,FEMALE,NON-FREE LUNCH,17,413,454,528,189396,SMALL CLASS,1395,0.27312543798178
TRUE,5,FEMALE,NON-FREE LUNCH,17,447,473,528,189396,SMALL CLASS,1448,0.483356692361598
FALSE,5,MALE,NON-FREE LUNCH,24,430,434,498,189396,REGULAR CLASS,1362,0.159425367904695
TRUE,5,FEMALE,NON-FREE LUNCH,13,447,459,520,189382,SMALL CLASS,1426,0.388577435178697
TRUE,5,FEMALE,NON-FREE LUNCH,19,442,489,528,189378,REGULAR CLASS,1459,0.526804484933427
TRUE,5,MALE,NON-FREE LUNCH,24,463,484,528,189382,REGULAR + AIDE CLASS,1475,0.596881569726699
TRUE,5,FEMALE,NON-FREE LUNCH,17,445,506,524,218562,REGULAR CLASS,1475,0.596881569726699
TRUE,5,MALE,NON-FREE LUNCH,17,434,439,554,218562,REGULAR + AIDE CLASS,1427,0.392431674842327
TRUE,5,MALE,NON-FREE LUNCH,24,443,468,554,123056,REGULAR CLASS,1465,0.553258584442887
TRUE,5,FEMALE,NON-FREE LUNCH,24,450,489,532,123056,REGULAR CLASS,1471,0.577785564120533
TRUE,5,MALE,FREE LUNCH,17,403,399,486,191411,REGULAR CLASS,1288,0.02312543798178
TRUE,5,MALE,NON-FREE LUNCH,13,425,423,516,170295,SMALL CLASS,1364,0.165381920112123
TRUE,5,MALE,NON-FREE LUNCH,22,416,459,524,201449,REGULAR CLASS,1399,0.286615276804485
TRUE,5,FEMALE,NON-FREE LUNCH,22,465,506,540,201449,REGULAR CLASS,1511,0.724772249474422
TRUE,5,FEMALE,FREE LUNCH,20,445,494,571,162184,REGULAR CLASS,1510,0.721443587946741
TRUE,5,MALE,FREE LUNCH,12,422,489,586,162184,SMALL CLASS,1497,0.680448493342677
TRUE,5,MALE,NON-FREE LUNCH,16,470,536,532,203452,SMALL CLASS,1538,0.801681850035039
TRUE,5,FEMALE,NON-FREE LUNCH,21,497,576,560,203452,REGULAR CLASS,1633,0.947266993693062
FALSE,5,FEMALE,FREE LUNCH,16,455,473,524,203457,REGULAR CLASS,1452,0.498948843728101
